The_Wildweeds	
Erasmus_University_Rotterdam	Erasmus_University_Rotterdam | description | public research university in the Netherlands && Erasmus_University_Rotterdam | instanceOf | public university
131.6 (square kilometres)	
Christian_Heinrich_Friedrich_Peters	Christian_Heinrich_Friedrich_Peters | description | German-American academic and astronomer (1813–1890) && Christian_Heinrich_Friedrich_Peters | instanceOf | human && Christian_Heinrich_Friedrich_Peters | gender | male && Christian_Heinrich_Friedrich_Peters | occupation | astronomer && Christian_Heinrich_Friedrich_Peters | occupation | university teacher && Christian_Heinrich_Friedrich_Peters | occupation | physicist
County_Limerick	County_Limerick | description | county in Ireland && County_Limerick | instanceOf | county of Ireland
Dan_Quinn_(American_football)	Dan_Quinn_(American_football) | description | American football player and coach && Dan_Quinn_(American_football) | instanceOf | human && Dan_Quinn_(American_football) | gender | male && Dan_Quinn_(American_football) | occupation | head coach && Dan_Quinn_(American_football) | occupation | coach && Dan_Quinn_(American_football) | occupation | athletics competitor
FC_Terek_Grozny	
Belgaum	Belgaum | description | city in Karnataka, India && Belgaum | instanceOf | city && Belgaum | instanceOf | big city && Belgaum | instanceOf | human settlement
373513000.0 (kilometres)	
Peoria,_Illinois	Peoria,_Illinois | description | county seat of Peoria County, Illinois, United States && Peoria,_Illinois | instanceOf | city of Illinois
2014–15_Lega_Pro	2014–15_Lega_Pro | description | season of the Italian league, the third division && 2014–15_Lega_Pro | instanceOf | sports season
33012.0	
El_Salvador_national_football_team	El_Salvador_national_football_team | description | men's national association football team && El_Salvador_national_football_team | subClass | national association football team && El_Salvador_national_football_team | instanceOf | national association football team
Squeezed or smashed fried chicken served with sambal	
Premier_Development_League	
Gene_Colan	Gene_Colan | description | American comics creator and artist (1926-2011) && Gene_Colan | instanceOf | human && Gene_Colan | gender | male && Gene_Colan | occupation | comics artist
Jarmo_Kekäläinen	Jarmo_Kekäläinen | description | Ice hockey player and manager && Jarmo_Kekäläinen | instanceOf | human && Jarmo_Kekäläinen | gender | male && Jarmo_Kekäläinen | occupation | ice hockey player
3800.0	
Asajaya	
Baroque_pop	Baroque_pop | description | fusion genre that combines rock music with particular elements of classical music && Baroque_pop | subClass | orchestral pop && Baroque_pop | subClass | pop music && Baroque_pop | instanceOf | music genre
United States	United States | description | sovereign state in North America && United States | instanceOf | sovereign state && United States | instanceOf | constitutional republic && United States | instanceOf | democratic republic && United States | instanceOf | federal republic && United States | instanceOf | superpower && United States | instanceOf | country && United States | instanceOf | historical unrecognized state && United States | instanceOf | conflation
Bondareva–Shapley_theorem	Bondareva–Shapley_theorem | description | mathematical concept && Bondareva–Shapley_theorem | instanceOf | theorem
Mumbai	Mumbai | description | capital city and district in Maharashtra, India && Mumbai | instanceOf | megacity && Mumbai | instanceOf | state capital && Mumbai | instanceOf | city && Mumbai | instanceOf | million city && Mumbai | instanceOf | locality
Alex_Day	Alex_Day | description | British musician && Alex_Day | instanceOf | human && Alex_Day | gender | male && Alex_Day | occupation | comedian && Alex_Day | occupation | YouTuber && Alex_Day | occupation | musician && Alex_Day | occupation | television producer && Alex_Day | occupation | video blogger
127.0 (inches)	
Indonesian_rupiah	Indonesian_rupiah | description | official currency of Indonesia && Indonesian_rupiah | instanceOf | currency && Indonesian_rupiah | instanceOf | rupee
Socialist_Republic_of_Serbia	Socialist_Republic_of_Serbia | description | federated state of Yugoslavia 1943 and 1992 && Socialist_Republic_of_Serbia | instanceOf | Constituent republics and provinces of Yugoslavia
Viking_Press	Viking_Press | description | publisher && Viking_Press | instanceOf | publisher && Viking_Press | instanceOf | book publisher
Mayor of Vigo	
A._Storrs	
Türk Şehitleri Anıtı	
16.86 (kilometrePerSeconds)	
Zamboangans	
3.16	
Uruguay	Uruguay | description | sovereign state in South America && Uruguay | instanceOf | sovereign state && Uruguay | instanceOf | secular state && Uruguay | instanceOf | country && Uruguay | instanceOf | republic
University_of_Vienna	University_of_Vienna | description | public university in Vienna, Austria && University_of_Vienna | instanceOf | university && University_of_Vienna | instanceOf | open-access publisher
Alba	Alba | description | Scottish Gaelic name for Scotland && Alba | instanceOf | place name
155.0 (kelvins)	
Volkswagen_Polo	Volkswagen_Polo | description | Series of automobiles manufactured by Volkswagen && Volkswagen_Polo | subClass | supermini && Volkswagen_Polo | instanceOf | automobile model series
1885-01-21	
Member of the Senate	
M._Gaffey	
Maine	Maine | description | state of the United States of America && Maine | instanceOf | U.S. state
Baked_Alaska	Baked_Alaska | description | dessert dish of ice cream and meringue
Malaysian_Chinese	Malaysian_Chinese | description | ethnic group in Malaysia; Malaysians of Chinese ancestry && Malaysian_Chinese | instanceOf | ethnic group
Filipino_language	Filipino_language | description | national and official language of the Philippines && Filipino_language | subClass | Tagalog && Filipino_language | instanceOf | national language && Filipino_language | instanceOf | modern language && Filipino_language | instanceOf | standard variety
Orange_County,_California	Orange_County,_California | description | county in California, United States && Orange_County,_California | instanceOf | county of California
Padang_cuisine	Padang_cuisine | description | cuisine of the people of Minangkabau, Indonesia && Padang_cuisine | instanceOf | cuisine
AZAL_Arena	
John_Sessions_Stadium	
Crewe_Alexandra_F.C.	Crewe_Alexandra_F.C. | description | association football club in Crewe, England && Crewe_Alexandra_F.C. | instanceOf | association football club
03/21	
William_M._O._Dawson	William_M._O._Dawson | description | American politician (1853-1916) && William_M._O._Dawson | instanceOf | human && William_M._O._Dawson | gender | male && William_M._O._Dawson | occupation | politician
University_of_Santiago_de_Compostela	University_of_Santiago_de_Compostela | description | university in Spain && University_of_Santiago_de_Compostela | instanceOf | public university && University_of_Santiago_de_Compostela | instanceOf | open-access publisher
Jonathan_Palmer	Jonathan_Palmer | description | British racing driver && Jonathan_Palmer | instanceOf | human && Jonathan_Palmer | gender | male && Jonathan_Palmer | occupation | racing automobile driver
6.97	
European_University_Association	European_University_Association | description | association and interest group of universities in Europe && European_University_Association | instanceOf | university network
Real_Madrid_C.F.	
Massachusetts Institute of Technology, Sc.D. 1963	
Autoharp	Autoharp | description | musical string instrument && Autoharp | subClass | true board zithers with resonator box
Azerbaijan_Premier_League	Azerbaijan_Premier_League | description | association football league && Azerbaijan_Premier_League | subClass | national championship && Azerbaijan_Premier_League | instanceOf | association football league
New_wave_music	New_wave_music | description | genre of popular music && New_wave_music | subClass | rock music && New_wave_music | instanceOf | music genre
3.5 (kilograms)	
Real_Madrid_Castilla	Real_Madrid_Castilla | description | Spanish association football team, reserve team of Real Madrid CF && Real_Madrid_Castilla | instanceOf | association football team && Real_Madrid_Castilla | instanceOf | reserve team
John_Lennon	John_Lennon | description | English singer and songwriter, founding member of The Beatles (1940–1980) && John_Lennon | instanceOf | human && John_Lennon | gender | male && John_Lennon | occupation | record producer && John_Lennon | occupation | writer && John_Lennon | occupation | actor && John_Lennon | occupation | singer-songwriter && John_Lennon | occupation | guitarist && John_Lennon | occupation | film producer && John_Lennon | occupation | poet && John_Lennon | occupation | composer && John_Lennon | occupation | film actor && John_Lennon | occupation | pianist && John_Lennon | occupation | singer && John_Lennon | occupation | painter && John_Lennon | occupation | film director && John_Lennon | occupation | public figure && John_Lennon | occupation | prosaist && John_Lennon | occupation | peace activist && John_Lennon | occupation | political activist && John_Lennon | occupation | recording artist
Death_on_a_Factory_Farm	Death_on_a_Factory_Farm | description | 2009 television film && Death_on_a_Factory_Farm | instanceOf | television film
Gram_flour	Gram_flour | description | pulse flour made from ground chickpeas && Gram_flour | subClass | flour
Bucharest	Bucharest | description | capital and largest city of Romania && Bucharest | instanceOf | municipiu of Romania && Bucharest | instanceOf | capital && Bucharest | instanceOf | first-level administrative country subdivision && Bucharest | instanceOf | big city && Bucharest | instanceOf | million city && Bucharest | instanceOf | college town
Bacon_Explosion	Bacon_Explosion | description | American pork dish && Bacon_Explosion | instanceOf | bacon-wrapped food
3.0 (kilograms)	
Francis_G._Slay	
Aktieselskab	Aktieselskab | description | type of business entity in Denmark && Aktieselskab | subClass | joint-stock company && Aktieselskab | subClass | juridical person && Aktieselskab | instanceOf | type of business entity in Denmark
Douglas_R._Oberhelman	Douglas_R._Oberhelman | description | Caterpillar, Inc. president and chairman && Douglas_R._Oberhelman | instanceOf | human && Douglas_R._Oberhelman | gender | male && Douglas_R._Oberhelman | occupation | business executive && Douglas_R._Oberhelman | occupation | businessperson
Abraham_Lincoln	Abraham_Lincoln | description | 16th president of the United States from 1861 to 1865 && Abraham_Lincoln | instanceOf | human && Abraham_Lincoln | gender | male && Abraham_Lincoln | occupation | politician && Abraham_Lincoln | occupation | postmaster && Abraham_Lincoln | occupation | lawyer && Abraham_Lincoln | occupation | statesperson && Abraham_Lincoln | occupation | farmer && Abraham_Lincoln | occupation | military officer && Abraham_Lincoln | occupation | writer
2013-04-21	
Poland	Poland | description | country in Central Europe && Poland | instanceOf | sovereign state && Poland | instanceOf | country && Poland | instanceOf | country bordering the Baltic Sea
Vice-President of New Democracy	
Jorge_Orosmán_da_Silva	
Grigory_Neujmin	Grigory_Neujmin | description | Russian astronomer && Grigory_Neujmin | instanceOf | human && Grigory_Neujmin | gender | male && Grigory_Neujmin | occupation | astronomer && Grigory_Neujmin | occupation | non-fiction writer
Universal_Music_Group	Universal_Music_Group | description | Dutch–American music corporation && Universal_Music_Group | instanceOf | record company && Universal_Music_Group | instanceOf | major label
Jens_Härtel	Jens_Härtel | description | German football player and manager && Jens_Härtel | instanceOf | human && Jens_Härtel | gender | male && Jens_Härtel | occupation | association football player && Jens_Härtel | occupation | association football manager
B_postcode_area	B_postcode_area | description | postcode area within the United Kingdom && B_postcode_area | instanceOf | postcode area
Andrew_Mitchell	Andrew_Mitchell | description | British politician (born 1956) && Andrew_Mitchell | instanceOf | human && Andrew_Mitchell | gender | male && Andrew_Mitchell | occupation | politician && Andrew_Mitchell | occupation | businessperson && Andrew_Mitchell | occupation | merchant banker
Rutaceae	Rutaceae | description | family of plants && Rutaceae | instanceOf | taxon
British_Arabs	
Monocacy_National_Battlefield	Monocacy_National_Battlefield | description | memorializing the Battle of Monocacy (1864), fought near the Monocacy River && Monocacy_National_Battlefield | instanceOf | National Battlefield
Hilario_Pérez	
Lauraceae	Lauraceae | description | family of plants && Lauraceae | instanceOf | taxon
Adolf_Schärf	Adolf_Schärf | description | Austrian politician, President of Austria 1957–1965 && Adolf_Schärf | instanceOf | human && Adolf_Schärf | gender | male && Adolf_Schärf | occupation | politician
Hessisch_Oldendorf	Hessisch_Oldendorf | description | Town in the Lower Saxony district of Hameln-Pyrmont, Germany && Hessisch_Oldendorf | instanceOf | urban municipality of Germany
January, 2014	
Florida_Panthers	Florida_Panthers | description | National Hockey League team in Sunrise, Florida && Florida_Panthers | instanceOf | ice hockey team
Manhattan	Manhattan | description | borough of New York City, New York, United States && Manhattan | instanceOf | borough of New York City
California_37_(Train_album)	
University_of_Michigan	University_of_Michigan | description | public research university in Ann Arbor, Michigan, United States && University_of_Michigan | instanceOf | public research university && University_of_Michigan | instanceOf | Original Public Ivy && University_of_Michigan | instanceOf | public educational institution of the United States
914.8 (inhabitants per square kilometre)	
Nigerian_Navy	Nigerian_Navy | description | naval warfare branch of Nigeria's military && Nigerian_Navy | instanceOf | navy
Malaysian_Malay	Malaysian_Malay | description | dialect within the Malay language, official language of Malaysia as defined in Malaysian Constitution Article 152 "the official language is Malay language" && Malaysian_Malay | subClass | Malay && Malaysian_Malay | instanceOf | dialect
Críona_Ní_Dhálaigh	Críona_Ní_Dhálaigh | description | Irish politician && Críona_Ní_Dhálaigh | instanceOf | human && Críona_Ní_Dhálaigh | gender | female && Críona_Ní_Dhálaigh | occupation | politician
Greece	Greece | description | country in Southeast Europe && Greece | instanceOf | sovereign state && Greece | instanceOf | unitary state && Greece | instanceOf | Mediterranean country && Greece | instanceOf | country && Greece | instanceOf | social state && Greece | instanceOf | Rechtsstaat
1089_Tama	1089_Tama | description | asteroid && 1089_Tama | instanceOf | asteroid
Habbaniyah	Habbaniyah | description | human settlement && Habbaniyah | instanceOf | human settlement
Siomay	Siomay | description | Indonesian dish && Siomay | subClass | food
Asunción	Asunción | description | capital of Paraguay && Asunción | instanceOf | capital && Asunción | instanceOf | capital region && Asunción | instanceOf | city && Asunción | instanceOf | big city && Asunción | instanceOf | border town
French_Guiana	French_Guiana | description | Overseas department of France in South America && French_Guiana | instanceOf | overseas department and region of France && French_Guiana | instanceOf | region of France
Michael_Tinkham	Michael_Tinkham | description | United States physicist && Michael_Tinkham | instanceOf | human && Michael_Tinkham | gender | male && Michael_Tinkham | occupation | physicist
1988-11-22	
Olympique_Lyonnais	Olympique_Lyonnais | description | association football club in Lyon, France && Olympique_Lyonnais | instanceOf | association football club && Olympique_Lyonnais | instanceOf | association football team
Sheldon_Moldoff	Sheldon_Moldoff | description | American comic book artist (1920-2012) && Sheldon_Moldoff | instanceOf | human && Sheldon_Moldoff | gender | male && Sheldon_Moldoff | occupation | comics artist && Sheldon_Moldoff | occupation | penciller && Sheldon_Moldoff | occupation | storyboard artist && Sheldon_Moldoff | occupation | character designer
Shehbaz_Sharif	Shehbaz_Sharif | description | Prime minister of Pakistan (2022–) && Shehbaz_Sharif | instanceOf | human && Shehbaz_Sharif | gender | male && Shehbaz_Sharif | occupation | Dicot
Jasper,_Alabama	Jasper,_Alabama | description | city in Walker County, Alabama, United States && Jasper,_Alabama | instanceOf | city of the United States
Jepson Way,	
165.0 (kelvins)	
11473.9	
Tokat_Province	Tokat_Province | description | province of Turkey && Tokat_Province | instanceOf | province of Turkey
S.S._Chieti_Calcio	S.S._Chieti_Calcio | description | association sports club in Chieti, Italy && S.S._Chieti_Calcio | instanceOf | association football club
Olympia,_Washington	Olympia,_Washington | description | city in and county seat of Thurston County, Washington, United States, and Washington federated state capital city && Olympia,_Washington | instanceOf | city of the United States && Olympia,_Washington | instanceOf | state or insular area capital of the United States && Olympia,_Washington | instanceOf | county seat
Cottage_cheese	Cottage_cheese | description | type of cheese && Cottage_cheese | subClass | cheese && Cottage_cheese | subClass | fresh cheese && Cottage_cheese | subClass | quark && Cottage_cheese | instanceOf | type of cheese
Roadside_Attractions	Roadside_Attractions | description | film production company && Roadside_Attractions | instanceOf | film production company && Roadside_Attractions | instanceOf | film distributor
Pop_rock	Pop_rock | description | music genre && Pop_rock | subClass | pop music && Pop_rock | subClass | rock music && Pop_rock | instanceOf | music genre
0.0112 (kilometrePerSeconds)	
Cake	Cake | description | baked dessert && Cake | subClass | confection && Cake | subClass | torta && Cake | subClass | bánh
Blockbuster_(comicsCharacter)	
Jefferson_Davis	Jefferson_Davis | description | President of the Confederate States (1808-1889) && Jefferson_Davis | instanceOf | human && Jefferson_Davis | gender | male && Jefferson_Davis | occupation | military officer && Jefferson_Davis | occupation | politician && Jefferson_Davis | occupation | businessperson && Jefferson_Davis | occupation | political writer && Jefferson_Davis | occupation | writer
8.33	
Rodolfo_Llopis	Rodolfo_Llopis | description | Spanish politician (1895-1983) && Rodolfo_Llopis | instanceOf | human && Rodolfo_Llopis | gender | male && Rodolfo_Llopis | occupation | politician && Rodolfo_Llopis | occupation | trade unionist
Council-manager_government	
Carrie_Lam_(politician)	
Jonathan_Mendelsohn	Jonathan_Mendelsohn | description | Wikimedia disambiguation page && Jonathan_Mendelsohn | instanceOf | Wikimedia disambiguation page
MAT	
Milk	Milk | description | white liquid produced by the mammary glands of mammals && Milk | subClass | food && Milk | subClass | drink && Milk | subClass | food ingredient && Milk | subClass | dairy product && Milk | subClass | body fluids && Milk | subClass | emulsion && Milk | subClass | secretion
Georgia	Georgia | description | Wikimedia disambiguation page && Georgia | instanceOf | Wikimedia disambiguation page
Damon_Wayans,_Jr.	
1857-03-03	
Lompoc,_California	Lompoc,_California | description | city in southern California, U.S. && Lompoc,_California | instanceOf | city of the United States
Cities_of_the_Philippines	Cities_of_the_Philippines | description | tier of local government in the Philippines && Cities_of_the_Philippines | subClass | city && Cities_of_the_Philippines | subClass | administrative territorial entity of the Philippines
Community_of_Madrid	Community_of_Madrid | description | autonomous community of Spain && Community_of_Madrid | instanceOf | autonomous community of Spain && Community_of_Madrid | instanceOf | organization
0.0482 (kilometrePerSeconds)	
Soviet_Union_national_football_team	Soviet_Union_national_football_team | description | former men's national association football team representing the Soviet Union && Soviet_Union_national_football_team | subClass | national association football team && Soviet_Union_national_football_team | instanceOf | national association football team
Japanese_occupation_of_British_Borneo	Japanese_occupation_of_British_Borneo | description | British Borneo (Sarawak, Brunei, Labuan (island), and British North Borneo) under Japanese occupation && Japanese_occupation_of_British_Borneo | instanceOf | military occupation && Japanese_occupation_of_British_Borneo | instanceOf | former administrative territorial entity
1933-10-17	
0-374-26131-8	
Maiden_Castle_(novel)	Maiden_Castle_(novel) | description | book by John Cowper Powys && Maiden_Castle_(novel) | instanceOf | written work
PS3523.E55 S4 1982	
283326000000.0	
Steven_T._Seagle	Steven_T._Seagle | description | American writer && Steven_T._Seagle | instanceOf | human && Steven_T._Seagle | gender | male && Steven_T._Seagle | occupation | writer && Steven_T._Seagle | occupation | comics artist
Arròs_negre	Arròs_negre | description | Valencian and Catalan dish made with cuttlefish (or squid) and rice && Arròs_negre | subClass | main course && Arròs_negre | subClass | squid dish
523.9 (inhabitants per square kilometre)	
Vandenberg_Air_Force_Base	
Vietnamese_language	Vietnamese_language | description | Austroasiatic language that originated in Vietnam; national and official language of Vietnam && Vietnamese_language | subClass | Vietic && Vietnamese_language | instanceOf | language && Vietnamese_language | instanceOf | modern language
Abdul_Taib_Mahmud	Abdul_Taib_Mahmud | description | seventh and current Yang di-Pertua Negeri of Sarawak && Abdul_Taib_Mahmud | instanceOf | human && Abdul_Taib_Mahmud | gender | male && Abdul_Taib_Mahmud | occupation | politician && Abdul_Taib_Mahmud | instanceOf | billionaire
Finnish_language	Finnish_language | description | Finno-Ugric language arising and mostly spoken in Finland && Finnish_language | subClass | Finnic && Finnish_language | instanceOf | language && Finnish_language | instanceOf | modern language
Into_Battle_(novel)	Into_Battle_(novel) | description | book by Garth Nix && Into_Battle_(novel) | instanceOf | literary work
R.S.C._Anderlecht	R.S.C._Anderlecht | description | Belgian association football club && R.S.C._Anderlecht | instanceOf | association football club
Electric_guitar	Electric_guitar | description | electrified guitar; fretted stringed instrument with a neck and body that uses a pickup to convert the vibration of its strings into electrical signals && Electric_guitar | subClass | electro-acoustic chordophones && Electric_guitar | subClass | guitar
Tappara	Tappara | description | ice hockey and figure skating club in Tampere, Finland && Tappara | instanceOf | ice hockey team
ACF_Fiorentina	ACF_Fiorentina | description | association football club in Florence, Italy && ACF_Fiorentina | instanceOf | association football club && ACF_Fiorentina | instanceOf | association football team
Washtenaw_County,_Michigan	Washtenaw_County,_Michigan | description | county in Michigan, United States && Washtenaw_County,_Michigan | instanceOf | county of Michigan && Washtenaw_County,_Michigan | instanceOf | Metropolitan Statistical Area
Konstantinos_Mitsotakis	Konstantinos_Mitsotakis | description | Greek politician (1918-2017) && Konstantinos_Mitsotakis | instanceOf | human && Konstantinos_Mitsotakis | gender | male && Konstantinos_Mitsotakis | occupation | politician && Konstantinos_Mitsotakis | occupation | diplomat && Konstantinos_Mitsotakis | occupation | lawyer
1360-0443	
Santa_Monica,_California	Santa_Monica,_California | description | beachfront city in Los Angeles County, California, United States && Santa_Monica,_California | instanceOf | city of the United States && Santa_Monica,_California | instanceOf | charter city
Chameleon_Circuit_(band)	Chameleon_Circuit_(band) | description | band && Chameleon_Circuit_(band) | instanceOf | musical group
Kaliber_44	Kaliber_44 | description | band && Kaliber_44 | instanceOf | musical group
Chocolate	Chocolate | description | nutritionally dense or sweet food product from the seed of Theobroma cacao - cocoa bean && Chocolate | subClass | stimulant foodstuff && Chocolate | subClass | food ingredient && Chocolate | subClass | condiment && Chocolate | subClass | functional food && Chocolate | subClass | confection && Chocolate | subClass | drink && Chocolate | instanceOf | food
Summit_County,_Ohio	Summit_County,_Ohio | description | county in Ohio, United States && Summit_County,_Ohio | instanceOf | county of Ohio
Straight-six_engine	Straight-six_engine | description | inline piston engine with six cylinders && Straight-six_engine | subClass | inline engine && Straight-six_engine | instanceOf | engine configuration
Andreea_Bălan	Andreea_Bălan | description | Romanian singer && Andreea_Bălan | instanceOf | human && Andreea_Bălan | gender | female && Andreea_Bălan | occupation | singer && Andreea_Bălan | occupation | songwriter
Kuala_Lumpur	Kuala_Lumpur | description | capital of Malaysia && Kuala_Lumpur | instanceOf | capital && Kuala_Lumpur | instanceOf | federal territory of Malaysia && Kuala_Lumpur | instanceOf | million city
Coloured	
German_Papiermark	
School_of_Applied_Arts_in_Stuttgart	
Polydor_Records	Polydor_Records | description | multinational record label headquartered in the United Kingdom, owned by Universal Music Group && Polydor_Records | instanceOf | record label
Philippe_of_Belgium	Philippe_of_Belgium | description | seventh king of the Belgians && Philippe_of_Belgium | instanceOf | human && Philippe_of_Belgium | gender | male && Philippe_of_Belgium | occupation | politician && Philippe_of_Belgium | occupation | military officer && Philippe_of_Belgium | occupation | monarch
A.S.D._Licata_1931	
2004-12-16	
Harrietstown,_New_York	Harrietstown,_New_York | description | town in Franklin County, New York, United States && Harrietstown,_New_York | instanceOf | town of the United States && Harrietstown,_New_York | instanceOf | town of New York
Gregory_Allen	
Addis_Ababa	Addis_Ababa | description | capital city of Ethiopia && Addis_Ababa | instanceOf | capital && Addis_Ababa | instanceOf | region of Ethiopia && Addis_Ababa | instanceOf | big city && Addis_Ababa | instanceOf | million city && Addis_Ababa | instanceOf | human settlement
Subsidiary	Subsidiary | description | company that is completely or partly owned and partly or wholly controlled by another company && Subsidiary | subClass | commercial company && Subsidiary | subClass | subsidiary entity
Punk_blues	Punk_blues | description | music genre && Punk_blues | subClass | punk music && Punk_blues | subClass | rock music && Punk_blues | instanceOf | music genre
Warsaw	Warsaw | description | capital and largest city of Poland && Warsaw | instanceOf | capital && Warsaw | instanceOf | city with powiat rights && Warsaw | instanceOf | city && Warsaw | instanceOf | seat of government && Warsaw | instanceOf | big city && Warsaw | instanceOf | million city && Warsaw | instanceOf | tourist destination
Danish_language	Danish_language | description | North Germanic language && Danish_language | subClass | East Scandinavian && Danish_language | instanceOf | language && Danish_language | instanceOf | modern language
0.0155 (kilometrePerSeconds)	
Honda	Honda | description | manufacturer of automobiles, motorcycles, and power equipment && Honda | instanceOf | automobile manufacturer && Honda | instanceOf | motorcycle manufacturer && Honda | instanceOf | fabricator && Honda | instanceOf | public company
Albert_E._Austin	Albert_E._Austin | description | Politician, physician (1877-1942) && Albert_E._Austin | instanceOf | human && Albert_E._Austin | gender | male && Albert_E._Austin | occupation | politician
American Defense Service ribbon.svg	
Lambien	
Carnival_Corporation_&_plc	Carnival_Corporation_&_plc | description | British–American-Panamanian global cruise company && Carnival_Corporation_&_plc | instanceOf | dual-listed company && Carnival_Corporation_&_plc | instanceOf | business
A.F.C._Blackpool	A.F.C._Blackpool | description | English football club && A.F.C._Blackpool | instanceOf | association football club
Alligator_Records	Alligator_Records | description | record label && Alligator_Records | instanceOf | record label
Centre_(ice_hockey)	Centre_(ice_hockey) | description | ice hockey position && Centre_(ice_hockey) | subClass | forward && Centre_(ice_hockey) | instanceOf | ice hockey position
Paperback	Paperback | description | book with a paper or paperboard cover && Paperback | subClass | printed book && Paperback | instanceOf | print book format
2000-01-01	
Auburn,_Alabama	Auburn,_Alabama | description | city in Lee County, Alabama, USA && Auburn,_Alabama | instanceOf | city of the United States
Granola	Granola | description | muesli && Granola | subClass | muesli
Robert_E._Lee	Robert_E._Lee | description | General in Chief of the Armies of the Confederate States && Robert_E._Lee | instanceOf | human && Robert_E._Lee | gender | male && Robert_E._Lee | occupation | military officer && Robert_E._Lee | occupation | military personnel
404, 678, 470	
Bloomington,_Maryland	Bloomington,_Maryland | description | census-designated place in Maryland, United States && Bloomington,_Maryland | instanceOf | census-designated place
15/33	
Digify,_Inc.	
Miri,_Malaysia	
Tim_Brooke-Taylor	Tim_Brooke-Taylor | description | English comedian and actor (1940-2020) && Tim_Brooke-Taylor | instanceOf | human && Tim_Brooke-Taylor | gender | male && Tim_Brooke-Taylor | occupation | actor && Tim_Brooke-Taylor | occupation | comedian && Tim_Brooke-Taylor | occupation | voice actor && Tim_Brooke-Taylor | occupation | screenwriter && Tim_Brooke-Taylor | occupation | film actor && Tim_Brooke-Taylor | occupation | television actor
ACF Fiorentina S.p.A.	
Demo_2004_(Year_of_No_Light_album)	
Kaiser_Chiefs	Kaiser_Chiefs | description | English indie rock band && Kaiser_Chiefs | instanceOf | musical group
Siege_of_Petersburg	Siege_of_Petersburg | description | siege && Siege_of_Petersburg | instanceOf | siege
Bedford_Aerodrome	Bedford_Aerodrome | description | airport in the United Kingdom && Bedford_Aerodrome | instanceOf | airport
Ground almond, jam, butter, eggs	
Kuttikkattoor	
Harry_Carey_(actor_born_1878)	
Fuad_Masum	Fuad_Masum | description | seventh President of Iraq && Fuad_Masum | instanceOf | human && Fuad_Masum | gender | male && Fuad_Masum | occupation | politician && Fuad_Masum | occupation | lawyer && Fuad_Masum | occupation | philosopher
Bass_guitar	Bass_guitar | description | electric or acoustic bass instrument && Bass_guitar | subClass | bass && Bass_guitar | subClass | guitar
Unione_Triestina_2012_S.S.D.	
Vila_Nova_Futebol_Clube	Vila_Nova_Futebol_Clube | description | association football club && Vila_Nova_Futebol_Clube | instanceOf | association football club
7.5 (kilograms)	
Nigerian_Air_Force	Nigerian_Air_Force | description | air warfare branch of Nigeria's military && Nigerian_Air_Force | instanceOf | air force
Faversham, Kent, England	
Debbie_Wasserman_Schultz	Debbie_Wasserman_Schultz | description | American politician (born 1966) && Debbie_Wasserman_Schultz | instanceOf | human && Debbie_Wasserman_Schultz | gender | female && Debbie_Wasserman_Schultz | occupation | politician && Debbie_Wasserman_Schultz | occupation | congressional staff
Stephen_Dilts	Stephen_Dilts | description | American politician && Stephen_Dilts | instanceOf | human && Stephen_Dilts | gender | male
Auckland	Auckland | description | city on the North Island New Zealand && Auckland | instanceOf | city && Auckland | instanceOf | port settlement && Auckland | instanceOf | administrative territorial entity && Auckland | instanceOf | million city
Denmark	Denmark | description | country in Northern Europe && Denmark | instanceOf | state && Denmark | instanceOf | colonial power && Denmark | instanceOf | autonomous country within the Kingdom of Denmark && Denmark | instanceOf | country bordering the Baltic Sea && Denmark | instanceOf | country
2004-03-02	
Los_Angeles_Rams	Los_Angeles_Rams | description | professional American football team based in the Los Angeles metropolitan area && Los_Angeles_Rams | instanceOf | American football team
0269-9370	
Motherwell_F.C.	Motherwell_F.C. | description | association football club in Motherwell, Scotland && Motherwell_F.C. | instanceOf | association football club
214.0	
Shortcrust_pastry	Shortcrust_pastry | description | base used for a tart, quiche or pie && Shortcrust_pastry | subClass | pastry && Shortcrust_pastry | subClass | dough
18R/36L 'Polderbaan'	
Voice, bodhrán, percussion, autoharp	
Chris_Patten	Chris_Patten | description | British politician and colonial administrator (born 1944) && Chris_Patten | instanceOf | human && Chris_Patten | gender | male && Chris_Patten | occupation | politician && Chris_Patten | occupation | pedagogue && Chris_Patten | occupation | writer
306.0	
John_Digweed	John_Digweed | description | English disc jockey && John_Digweed | instanceOf | human && John_Digweed | gender | male && John_Digweed | occupation | record producer && John_Digweed | occupation | club DJ && John_Digweed | occupation | disc jockey && John_Digweed | occupation | composer && John_Digweed | occupation | recording artist
Water	Water | description | chemical compound; main constituent of the fluids of most living organisms && Water | subClass | dihydrogen chalcogenide && Water | subClass | oxide && Water | subClass | natural resource && Water | instanceOf | chemical compound
ADICE5	
Juan_Carlos_I_of_Spain	
2744.0	
Korean_War	Korean_War | description | 1950-1953 war between North and South Korea && Korean_War | instanceOf | war
solo_singer	
Al-Naft	
1989-01-01	
Blaenau_Ffestiniog	Blaenau_Ffestiniog | description | historic mining town in Gwynedd, Wales && Blaenau_Ffestiniog | instanceOf | town
